"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.630418595E0	-8.451449394E0	-5.407779217E-1	7.716853142E0	1.145727978E1
1.631410522E0	-8.471788406E0	-5.359922647E-1	7.680960655E0	1.144795366E1
1.632409272E0	-8.651249886E0	-5.383850932E-1	7.607979774E0	1.153322762E1
1.633408022E0	-8.823533058E0	-5.419743061E-1	7.434499741E0	1.155076873E1
1.634404064E0	-9.029315948E0	-5.491527915E-1	7.298109055E0	1.162293040E1
1.635400106E0	-9.194420815E0	-5.635097623E-1	7.283751965E0	1.174342199E1
1.636397397E0	-9.251849174E0	-5.694918036E-1	7.246663570E0	1.176584748E1
1.637394689E0	-9.315258980E0	-5.730810165E-1	7.204789162E0	1.179031206E1
1.638392814E0	-9.521040916E0	-5.790630579E-1	7.124629498E0	1.190570786E1
1.639390939E0	-9.678967476E0	-5.898307562E-1	7.076773167E0	1.200462537E1
1.640388231E0	-9.734002113E0	-6.077769399E-1	7.058826923E0	1.203940312E1
1.641385522E0	-9.789037704E0	-6.340979934E-1	7.045666218E0	1.207761367E1
1.642383231E0	-9.857233047E0	-6.556333899E-1	7.036095142E0	1.212854209E1
1.643380939E0	-9.917053223E0	-6.747759581E-1	7.044469833E0	1.218309577E1
1.644377606E0	-1.009531879E1	-7.070791125E-1	7.094718933E0	1.235922567E1
1.645373595E0	-1.023051357E1	-7.381857634E-1	7.246663570E0	1.255876025E1
1.646370366E0	-1.027597713E1	-7.788637877E-1	7.374679565E0	1.267234128E1
1.647366512E0	-1.033819008E1	-8.219345808E-1	7.517052174E0	1.280858399E1
1.648364533E0	-1.039920712E1	-8.697910309E-1	7.664210796E0	1.294759330E1
1.649362554E0	-1.046859932E1	-9.260223508E-1	7.712067604E0	1.303553128E1
1.650360470E0	-1.055593681E1	-9.690931439E-1	7.998009682E0	1.327912280E1
1.651358387E0	-1.062293625E1	-1.006181955E0	8.159524918E0	1.343268490E1
1.652355262E0	-1.068993473E1	-1.073180914E0	8.331808090E0	1.359578787E1
1.653351460E0	-1.074975586E1	-1.135394335E0	8.360522270E0	1.366545660E1
1.654349377E0	-1.080838013E1	-1.194018483E0	8.428717613E0	1.375827176E1
1.655347293E0	-1.086461163E1	-1.247856975E0	8.685946465E0	1.396576524E1
1.656344481E0	-1.091725349E1	-1.301695466E0	8.906085968E0	1.414917673E1
1.657341043E0	-1.096989536E1	-1.351944804E0	8.937192917E0	1.421406966E1
1.658338231E0	-1.103210926E1	-1.399801254E0	9.004191399E0	1.430882039E1
1.659335418E0	-1.120678520E1	-1.448854089E0	9.186046600E0	1.456278356E1
1.660332918E0	-1.133121204E1	-1.505085468E0	9.354740143E0	1.477067405E1
1.661330418E0	-1.133599758E1	-1.550549030E0	9.387042999E0	1.479951417E1
1.662328022E0	-1.135992527E1	-1.599601984E0	9.461220741E0	1.487014884E1
1.663325627E0	-1.138624668E1	-1.640279889E0	9.643074989E0	1.501086363E1
1.664322918E0	-1.140060329E1	-1.674975872E0	9.787840843E0	1.511889970E1
1.665320210E0	-1.141615677E1	-1.713261008E0	9.809376717E0	1.514885376E1
1.666317189E0	-1.145204926E1	-1.773081541E0	1.012881851E1	1.539110830E1
1.667313543E0	-1.148794174E1	-1.818545222E0	1.013240719E1	1.542548500E1
1.668312293E0	-1.151785183E1	-1.852044702E0	1.014796066E1	1.546195608E1
1.669311043E0	-1.152861977E1	-1.886740685E0	1.017547798E1	1.549223084E1
1.670309689E0	-1.156331539E1	-1.921436548E0	1.021017456E1	1.554509073E1
1.671308335E0	-1.158724403E1	-1.952543259E0	1.043270683E1	1.571362534E1
1.672303127E0	-1.160160065E1	-1.974078655E0	1.064327526E1	1.586737005E1
1.673297345E0	-1.162792206E1	-1.987239242E0	1.065165043E1	1.589387769E1
1.674295054E0	-1.165304661E1	-1.999203324E0	1.068514919E1	1.593620791E1
1.675292762E0	-1.166740322E1	-2.024327993E0	1.070309544E1	1.596190633E1
1.676289533E0	-1.167817116E1	-2.065006018E0	1.072223854E1	1.598781820E1
1.677285731E0	-1.169372463E1	-2.094916344E0	1.074616623E1	1.601911230E1
1.678285210E0	-1.172243786E1	-2.109273195E0	1.078684425E1	1.606924366E1
1.679284689E0	-1.174636650E1	-2.109273195E0	1.080479050E1	1.609874707E1
1.680301877E0	-1.177268696E1	-2.124826431E0	1.080598736E1	1.612080669E1
1.681318022E0	-1.179541969E1	-2.135594130E0	1.081077290E1	1.614204134E1
1.682335210E0	-1.181695461E1	-2.140379906E0	1.082273674E1	1.616642425E1
1.683352397E0	-1.183490086E1	-2.155933142E0	1.081555843E1	1.617681150E1
1.684369585E0	-1.184925747E1	-2.159522533E0	1.080479050E1	1.618060375E1
1.685386772E0	-1.185763264E1	-2.155933142E0	1.077129078E1	1.616391674E1
1.686403960E0	-1.187198925E1	-2.145165443E0	1.072941685E1	1.614516180E1
1.687421147E0	-1.187916756E1	-2.130808592E0	1.070429230E1	1.613185794E1
1.688438335E0	-1.187797165E1	-2.120040894E0	1.068993473E1	1.612003376E1
1.689455522E0	-1.187916756E1	-2.103291035E0	1.066361427E1	1.610127710E1
1.690472710E0	-1.188873959E1	-2.086541414E0	1.063609695E1	1.608795644E1
1.691489897E0	-1.191506004E1	-2.049452543E0	1.039083195E1	1.594171572E1
1.692507085E0	-1.194975662E1	-2.005185366E0	1.039202881E1	1.596282288E1
1.693524272E0	-1.197248840E1	-1.975275040E0	1.032502937E1	1.593262130E1
1.694541460E0	-1.197966671E1	-1.936989903E0	1.025085258E1	1.588534932E1
1.695558647E0	-1.198564816E1	-1.911865234E0	1.017906761E1	1.584059367E1
1.696575835E0	-1.200000572E1	-1.889133453E0	1.011924744E1	1.581038049E1
1.697593022E0	-1.198804188E1	-1.864008784E0	9.842875481E0	1.562273582E1
1.698610210E0	-1.196770287E1	-1.846062660E0	9.821340561E0	1.559142680E1
1.699627397E0	-1.195932770E1	-1.823330879E0	9.766305923E0	1.554769391E1
1.700644585E0	-1.195095253E1	-1.808973908E0	9.695717812E0	1.549530887E1
1.701661772E0	-1.193539906E1	-1.792224169E0	9.625128746E0	1.543725758E1
1.702678960E0	-1.191506004E1	-1.779063582E0	9.561718941E0	1.538051339E1
1.703693127E0	-1.188395405E1	-1.771885157E0	9.493523598E0	1.531322733E1
1.704704272E0	-1.186002541E1	-1.775474429E0	9.443274498E0	1.526394265E1
1.705709429E0	-1.184088326E1	-1.770688772E0	9.162117958E0	1.507601607E1
1.706708595E0	-1.182891846E1	-1.759921074E0	9.138189316E0	1.505081852E1
1.707706460E0	-1.182054424E1	-1.749153376E0	9.110671997E0	1.502628191E1
1.708703022E0	-1.181336498E1	-1.749153376E0	9.086744308E0	1.500613381E1
1.709699793E0	-1.179661560E1	-1.743171334E0	9.029315948E0	1.495751759E1
1.710698127E0	-1.178345490E1	-1.732403636E0	8.977870941E0	1.491486501E1
1.711696095E0	-1.178225899E1	-1.696511269E0	8.946763992E0	1.489108335E1
1.712693700E0	-1.177866936E1	-1.671386600E0	8.926424980E0	1.487318553E1
1.713690835E0	-1.175952721E1	-1.663011789E0	8.866603851E0	1.482122641E1
1.714687502E0	-1.172243786E1	-1.652244091E0	8.813961983E0	1.475911196E1
1.715680731E0	-1.169970608E1	-1.651047587E0	8.751749039E0	1.470381555E1
1.716670522E0	-1.168056393E1	-1.665404558E0	8.699107170E0	1.465890895E1
1.717667189E0	-1.164945698E1	-1.696511269E0	8.622536659E0	1.459233144E1
1.718671877E0	-1.161476135E1	-1.731207132E0	8.572287560E0	1.453904651E1
1.719672866E0	-1.157049370E1	-1.769492388E0	8.555537224E0	1.449843595E1
1.720670158E0	-1.152024460E1	-1.801795483E0	8.553144455E0	1.446093989E1
1.721667918E0	-1.146760273E1	-1.844866276E0	8.573483467E0	1.443655301E1
1.722666147E0	-1.140180016E1	-1.892722726E0	8.605786324E0	1.440982319E1
1.723663804E0	-1.133958626E1	-1.928615093E0	8.636893272E0	1.438407794E1
1.724660887E0	-1.128574753E1	-1.970489502E0	8.673981667E0	1.436972109E1
1.725657554E0	-1.122233772E1	-2.021935225E0	8.711071014E0	1.434962871E1
1.726653804E0	-1.115653515E1	-2.054238319E0	8.738588333E0	1.431960536E1
1.727650627E0	-1.108235836E1	-2.093719721E0	8.761320114E0	1.428156361E1
1.728649168E0	-1.099860954E1	-2.136790514E0	8.799605370E0	1.424669577E1
1.729647033E0	-1.071984577E1	-2.182254314E0	8.842676163E0	1.406663602E1
1.730644220E0	-1.068993473E1	-2.214557409E0	8.882157326E0	1.407379436E1
1.731641564E0	-1.063011456E1	-2.249253273E0	9.184849739E0	1.422743619E1
1.732640210E0	-1.055832958E1	-2.287538528E0	9.194420815E0	1.418620916E1
1.733637606E0	-1.049013424E1	-2.319841623E0	9.196813583E0	1.414234640E1
1.734633752E0	-1.041954613E1	-2.335394859E0	9.190832138E0	1.408873330E1
1.735630731E0	-1.034895802E1	-2.348555326E0	9.208778381E0	1.405056025E1
1.736629689E0	-1.009771156E1	-2.354537487E0	9.236295700E0	1.388584833E1
1.737627762E0	-1.007856941E1	-2.355733871E0	9.288937569E0	1.390724288E1
1.738624950E0	-1.003908730E1	-2.356930256E0	9.333204269E0	1.390852601E1
1.739622137E0	-9.991230965E0	-2.333002090E0	9.389435768E0	1.390787903E1
1.740620470E0	-9.939785004E0	-2.317448616E0	9.450452805E0	1.390974307E1
1.741618439E0	-9.872786522E0	-2.321038008E0	9.495916367E0	1.389357977E1
1.742616043E0	-9.815358162E0	-2.328216314E0	9.527023315E0	1.387537460E1
1.743613075E0	-9.753145218E0	-2.318645239E0	9.554540634E0	1.384879793E1
1.744609533E0	-9.700503349E0	-2.297109842E0	9.574879646E0	1.382225738E1
1.745605783E0	-9.665806770E0	-2.270788670E0	9.598808289E0	1.381019269E1
1.746603075E0	-9.616754532E0	-2.258824587E0	9.632308006E0	1.379730458E1
1.747600470E0	-9.580862045E0	-2.251646042E0	9.957731247E0	1.400068709E1
1.748597970E0	-9.553344727E0	-2.238485575E0	9.967302322E0	1.398657673E1
1.749595575E0	-9.523433685E0	-2.231307030E0	9.954142570E0	1.395562519E1
1.750593283E0	-9.509077072E0	-2.234896421E0	9.940981865E0	1.393701651E1
1.751590731E0	-9.486345291E0	-2.230110645E0	9.960124016E0	1.393442539E1
1.752587918E0	-9.467203140E0	-2.224128723E0	9.990034103E0	1.394186018E1
1.753584897E0	-9.451649666E0	-2.215753794E0	1.027238750E1	1.413383145E1
1.754582814E0	-9.444471359E0	-2.197807550E0	1.026401234E1	1.412013975E1
1.755580418E0	-9.434899330E0	-2.164308071E0	1.026042366E1	1.410595082E1
1.756577710E0	-9.432506561E0	-2.130808592E0	1.026760197E1	1.410447360E1
1.757574950E0	-9.434899330E0	-2.109273195E0	1.026640511E1	1.410196556E1
1.758572137E0	-9.427721024E0	-2.093719721E0	1.026520920E1	1.409397410E1
1.759569429E0	-9.402596474E0	-2.070987940E0	1.026401234E1	1.407294428E1
1.760567970E0	-9.382257462E0	-2.041077614E0	1.023649502E1	1.403490588E1
1.761565991E0	-9.355937004E0	-2.018345833E0	1.021256733E1	1.399656417E1
1.762563491E0	-9.326025963E0	-2.008774519E0	1.020299530E1	1.396821565E1
1.763560783E0	-9.298508644E0	-1.971685886E0	1.018983555E1	1.393494014E1
1.764557866E0	-9.272188187E0	-1.944168448E0	1.016351414E1	1.389425364E1
1.765555002E0	-9.251849174E0	-1.933400750E0	1.013121128E1	1.385554740E1
1.766553335E0	-9.226723671E0	-1.922633052E0	1.008455086E1	1.380315593E1
1.767550939E0	-9.202795982E0	-1.920240164E0	9.789037704E0	1.357217873E1
1.768547814E0	-9.182456970E0	-1.923829436E0	9.775876999E0	1.354940614E1
1.769545887E0	-9.182456970E0	-1.938186288E0	9.706484795E0	1.350147878E1
1.770546304E0	-9.178867340E0	-1.962114573E0	9.631111145E0	1.344841259E1
1.771543700E0	-9.162117958E0	-1.978864312E0	9.255437851E0	1.317282958E1
1.772538075E0	-9.145368576E0	-1.990828395E0	9.221938133E0	1.313945612E1
1.773534325E0	-9.142974854E0	-1.996810555E0	8.922835350E0	1.293051554E1
1.774533595E0	-9.152546883E0	-2.007578135E0	8.914461136E0	1.293317833E1
1.775531408E0	-9.152546883E0	-2.006381750E0	8.840283394E0	1.288197549E1
1.776527762E0	-9.150154114E0	-1.993221283E0	8.762516975E0	1.282497388E1
1.777524168E0	-9.148957253E0	-1.968096614E0	8.494520187E0	1.263857968E1
1.778521877E0	-9.147761345E0	-1.959721804E0	8.477770805E0	1.262515921E1
1.779519429E0	-9.135796547E0	-1.951346874E0	8.190631866E0	1.242404860E1
1.780516825E0	-9.113064766E0	-1.919043779E0	8.177471161E0	1.239361582E1
1.781514116E0	-9.085547447E0	-1.892722726E0	8.137989998E0	1.234327562E1
1.782511304E0	-9.062815666E0	-1.879562140E0	8.103293419E0	1.230165622E1
1.783508804E0	-9.017352104E0	-1.866401672E0	8.074580193E0	1.224724212E1
1.784506616E0	-8.959924698E0	-1.847259045E0	8.042277336E0	1.218075701E1
1.785505314E0	-8.880961418E0	-1.849651933E0	8.020741463E0	1.210888028E1
1.786504897E0	-8.803194046E0	-1.866401672E0	8.007580757E0	1.204578890E1
1.787502762E0	-8.729017258E0	-1.889133453E0	8.025527000E0	1.200723328E1
1.788498908E0	-8.645268440E0	-1.913061738E0	8.044670105E0	1.196315965E1
1.789495627E0	-8.563912392E0	-1.926222205E0	8.065009117E0	1.192037330E1
1.790492918E0	-8.474181175E0	-1.936989903E0	8.090133667E0	1.187492902E1
1.791490470E0	-8.193024635E0	-1.966900229E0	8.121239662E0	1.170251609E1
1.792488283E0	-8.160721779E0	-2.012363911E0	8.154739380E0	1.171096763E1
1.793486043E0	-8.117650986E0	-2.055434704E0	8.415556908E0	1.187192770E1
1.794483752E0	-8.057829857E0	-2.108076811E0	8.422736168E0	1.184546725E1
1.795480783E0	-7.982456207E0	-2.154736757E0	8.474181175E0	1.183952044E1
1.796477137E0	-7.680960655E0	-2.187039852E0	8.522037506E0	1.167927323E1
1.797474377E0	-7.652246952E0	-2.222932339E0	8.575876236E0	1.170657784E1
1.798473752E0	-7.603193760E0	-2.260020971E0	8.639286041E0	1.172832100E1
1.799462293E0	-7.525427341E0	-2.300698996E0	8.679964066E0	1.171610211E1
1.800440002E0	-7.255038261E0	-2.342573404E0	8.705088615E0	1.157159445E1
1.801421929E0	-7.203592777E0	-2.377269268E0	8.764909744E0	1.159166946E1
1.802408075E0	-6.937989235E0	-2.415554523E0	8.831908226E0	1.148795897E1
1.803409116E0	-6.890132904E0	-2.472982168E0	8.903693199E0	1.152672221E1
1.804426304E0	-6.562315941E0	-2.547159672E0	8.963513374E0	1.139721830E1
1.805438960E0	-6.512066841E0	-2.634497643E0	9.245866776E0	1.161178904E1
1.806447085E0	-6.181857109E0	-2.712264538E0	9.273384094E0	1.147028286E1
1.807449950E0	-5.927021503E0	-2.779263496E0	9.324830055E0	1.139325875E1
1.808447554E0	-5.860022545E0	-2.845066071E0	9.376275063E0	1.141703986E1
1.809445627E0	-5.504688263E0	-2.920439959E0	9.690931320E0	1.152148915E1
1.810444168E0	-5.434100151E0	-2.986242771E0	9.702896118E0	1.151491569E1
1.811442033E0	-5.069194794E0	-3.055634499E0	9.917053223E0	1.154909445E1
1.812439220E0	-5.020142078E0	-3.105883837E0	1.008215809E1	1.168324666E1
1.813436200E0	-4.649254322E0	-3.152543783E0	1.037767220E1	1.180043127E1
1.814434325E0	-4.412364960E0	-3.211168051E0	1.039442158E1	1.173987073E1
1.815432241E0	-4.237689018E0	-3.255435228E0	1.073779202E1	1.199400034E1
1.816429950E0	-4.068994999E0	-3.286541939E0	1.076291656E1	1.196655553E1
1.817427189E0	-3.737588882E0	-3.304488182E0	1.102373409E1	1.210007959E1
1.818423960E0	-3.669393539E0	-3.315255880E0	1.104168034E1	1.209851541E1
1.819420366E0	-3.308077335E0	-3.324826956E0	1.129651546E1	1.223148035E1
1.820417658E0	-3.254238844E0	-3.324826956E0	1.131805134E1	1.223694532E1
1.821419897E0	-2.876172781E0	-3.332005501E0	1.139222908E1	1.221300593E1
1.822427085E0	-2.815155745E0	-3.334398270E0	1.145683479E1	1.225978700E1
1.823425106E0	-2.513660192E0	-3.334398270E0	1.153579807E1	1.226830618E1
1.824413960E0	-2.462214470E0	-3.334398270E0	1.159801102E1	1.231643501E1
1.825406825E0	-2.178664923E0	-3.342773199E0	1.163629627E1	1.230138628E1
1.826404845E0	-2.124826431E0	-3.349951744E0	1.166261768E1	1.231883579E1
1.827402137E0	-2.044667006E0	-3.349951744E0	1.170209885E1	1.234268841E1
1.828398700E0	-1.732403636E0	-3.340380430E0	1.174158096E1	1.232980484E1
1.829395470E0	-1.482353687E0	-3.328416348E0	1.180977631E1	1.235906729E1
1.830393804E0	-1.452443361E0	-3.328416348E0	1.184925747E1	1.239325823E1
1.831391564E0	-1.266999602E0	-3.322434187E0	1.184925747E1	1.237128771E1
1.832388752E0	-1.112662554E0	-3.312862873E0	1.184327602E1	1.234812801E1
1.833385627E0	-1.048056364E0	-3.302095175E0	1.186840057E1	1.236370442E1
1.834383439E0	-7.561319470E-1	-3.285345554E0	1.188993549E1	1.235863249E1
1.835380991E0	-7.310073376E-1	-3.244667530E0	1.188036442E1	1.233715112E1
1.836378283E0	-7.070791125E-1	-2.961117983E0	1.186600780E1	1.225031925E1
1.837375575E0	-6.508477330E-1	-2.955136061E0	1.183011532E1	1.221098114E1
1.838372866E0	-3.613162339E-1	-2.964707375E0	1.180020523E1	1.217229981E1
1.839370002E0	-3.194418252E-1	-3.002992392E0	1.177986622E1	1.216080814E1
1.840366981E0	-2.428714931E-1	-3.064009428E0	1.176790142E1	1.216267422E1
1.841363387E0	5.982056633E-2	-3.111865759E0	1.173559856E1	1.214131627E1
1.842360366E0	1.040877849E-1	-3.144168854E0	1.169492054E1	1.211064814E1
1.843357085E0	4.031906128E-1	-3.177668571E0	1.162672520E1	1.205988719E1
1.844354793E0	4.354937077E-1	-3.219542980E0	1.158126163E1	1.202833043E1
1.845351929E0	5.024927258E-1	-3.261417150E0	1.154776192E1	1.201000192E1
1.846348491E0	5.862415433E-1	-3.291327477E0	1.150828075E1	1.198403278E1
1.847345210E0	9.308080077E-1	-3.316452265E0	1.145324516E1	1.196002023E1
1.848343231E0	9.619147182E-1	-3.320041418E0	1.140538883E1	1.191766963E1
1.849340991E0	1.141376376E0	-3.304488182E0	1.137189007E1	1.189715369E1
1.850338491E0	1.283749342E0	-3.281756163E0	1.134796143E1	1.188251507E1
1.851335627E0	1.337587833E0	-3.254238844E0	1.129172993E1	1.182718802E1
1.852332397E0	1.422533035E0	-3.223132133E0	1.124507046E1	1.178404814E1
1.853329845E0	1.741974831E0	-3.171686411E0	1.119841003E1	1.176853679E1
1.854327970E0	1.771885157E0	-3.108276606E0	1.116491032E1	1.172417088E1
1.855325835E0	1.834098577E0	-3.059223652E0	1.109551907E1	1.165475484E1
1.856323439E0	2.099701881E0	-3.016152859E0	1.103330517E1	1.162926262E1
1.857321043E0	2.157129526E0	-2.956332445E0	1.075454140E1	1.136016153E1
1.858318647E0	2.245664120E0	-2.897708178E0	1.075573826E1	1.136334570E1
1.859316043E0	2.635694027E0	-2.834298372E0	1.073539925E1	1.141178896E1
1.860313231E0	2.687139750E0	-2.780459881E0	1.069950676E1	1.137677995E1
1.861310522E0	2.769692183E0	-2.724228621E0	1.064207840E1	1.132900918E1
1.862307918E0	3.034099102E0	-2.666800737E0	1.058824062E1	1.133262648E1
1.863305887E0	3.090330362E0	-2.612962246E0	1.027956581E1	1.104749685E1
1.864304429E0	3.169293642E0	-2.572284460E0	1.027597713E1	1.105697859E1
1.865301825E0	3.450450182E0	-2.528017044E0	1.023290634E1	1.109093544E1
1.866298075E0	3.509074450E0	-2.480160713E0	1.019222832E1	1.106102702E1
1.867295418E0	3.583251953E0	-2.428714991E0	1.013479996E1	1.102054995E1
1.868293856E0	3.847658873E0	-2.383251429E0	1.007976532E1	1.104925496E1
1.869293647E0	3.891926050E0	-2.346162558E0	9.717252731E0	1.072737469E1
1.870294793E0	3.978067636E0	-2.327019930E0	9.693324089E0	1.073315311E1
1.871292918E0	4.304687977E0	-2.309073925E0	9.667003632E0	1.083111814E1
1.872288022E0	4.322634220E0	-2.289931297E0	9.635896683E0	1.080645441E1
1.873283647E0	4.381258488E0	-2.281556368E0	9.579665184E0	1.077826101E1
1.874280939E0	4.689932346E0	-2.264806747E0	9.521040916E0	1.085242070E1
1.875278908E0	4.733003139E0	-2.250449657E0	9.233902931E0	1.061747643E1
1.876277554E0	4.811966419E0	-2.238485575E0	9.225527763E0	1.064312929E1
1.877275262E0	5.101497650E0	-2.200200319E0	9.215956688E0	1.076104165E1
1.878272033E0	5.133800983E0	-2.146361828E0	9.199206352E0	1.075119431E1
1.879268439E0	5.187639713E0	-2.109273195E0	9.159725189E0	1.073597712E1
1.880265731E0	5.252245903E0	-2.057827473E0	9.128618240E0	1.073090918E1
1.881263075E0	5.322834015E0	-1.981257200E0	9.086744308E0	1.071572975E1
1.882260470E0	5.401797295E0	-1.902294040E0	9.048459053E0	1.070853621E1
1.883258022E0	5.675775528E0	-1.612762451E0	9.034101486E0	1.079029287E1
1.884255731E0	5.705685616E0	-1.566102386E0	9.028120041E0	1.079418716E1
1.885253543E0	5.767899036E0	-1.518245935E0	8.989834785E0	1.078845955E1
1.886251460E0	5.836094379E0	-1.451246977E0	8.953942299E0	1.078606500E1
1.887249377E0	5.903093338E0	-1.186840057E0	8.925228119E0	1.076637345E1
1.888247293E0	5.961717606E0	-1.149751306E0	8.889336586E0	1.076495749E1
1.889244116E0	6.041877270E0	-1.081555843E0	8.852247238E0	1.077201584E1
1.890239845E0	6.117250919E0	-1.006181955E0	8.822337151E0	1.078270809E1
1.891236668E0	6.185446739E0	-8.219345808E-1	8.769695282E0	1.076303318E1
1.892234585E0	6.254838467E0	-6.747759581E-1	8.709874153E0	1.074431173E1
1.893231825E0	6.309873104E0	-6.305087805E-1	8.650053978E0	1.072545914E1
1.894228387E0	6.357729912E0	-5.742774606E-1	8.603393555E0	1.071302501E1
1.895224950E0	6.386443615E0	-5.024927258E-1	8.554341316E0	1.068718468E1
1.896222762E0	6.425925255E0	-4.199403822E-1	8.506484032E0	1.066907381E1
1.897220887E0	6.463014126E0	-3.349951804E-1	8.147561073E0	1.040507207E1
1.898219325E0	6.494120598E0	-2.500499785E-1	8.123632431E0	1.040334231E1
1.899217085E0	6.518048763E0	2.991028316E-2	7.816154957E0	1.017733426E1
1.900214168E0	6.541976929E0	4.905286431E-2	7.769495010E0	1.015701339E1
1.901210835E0	6.575476646E0	6.101697683E-2	7.344769001E0	9.858308571E0
1.902208439E0	6.600601196E0	7.657032460E-2	7.332805157E0	9.866297717E0
1.903206147E0	6.629314899E0	1.124626622E-1	7.080362320E0	9.700102807E0
1.904203960E0	6.665207386E0	1.615155339E-1	7.071987152E0	9.719263297E0
1.905197814E0	6.708278179E0	2.165504545E-1	6.868597507E0	9.603411995E0
1.906187710E0	6.774080753E0	2.751746178E-1	6.711867332E0	9.540076216E0
1.907184168E0	7.046862602E0	3.242274821E-1	6.660421848E0	9.701784124E0
1.908188543E0	7.080362320E0	3.601198196E-1	6.591030121E0	9.680025564E0
1.909189585E0	7.258627415E0	4.019941986E-1	6.287141323E0	9.611317147E0
1.910187293E0	7.405786037E0	4.486542344E-1	6.281159401E0	9.721106978E0
1.911185314E0	7.710870743E0	4.977070987E-1	6.259624004E0	9.944251236E0
1.912183647E0	7.783852100E0	5.431707501E-1	6.228517532E0	9.983877936E0
1.913181720E0	8.207381248E0	5.922235847E-1	6.206982136E0	1.030720442E1
1.914179533E0	8.260024071E0	6.364908218E-1	6.191428661E0	1.034248070E1
1.915177085E0	8.641678810E0	6.699903607E-1	6.211767673E0	1.066365591E1
1.916174377E0	8.914461136E0	7.166503668E-1	6.232106686E0	1.090047517E1
1.917171460E0	9.201599121E0	7.633104324E-1	6.262016773E0	1.115638487E1
1.918169689E0	9.438488960E0	7.968099117E-1	6.290730953E0	1.137072011E1
1.919177397E0	9.802198410E0	8.350951076E-1	6.331408501E0	1.169902608E1
1.920194585E0	1.006181908E1	8.733802438E-1	6.378068924E0	1.194498888E1
